"filename", "language", "TypeScript", "YAML", "Markdown", "JSON with Comments", "HTML", "JSON", "Properties", "JavaScript", "XML", "CSS", "TypeScript JSX", "JavaScript JSX", "Svelte", "Vue", "Ignore", "Shell Script", "Diff", "SCSS", "Pug", "WebAssembly Text Format", "Less", "Sass", "comment", "blank", "total"
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/__tests__/fixtures/pnpm/package.json", "JSON", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/__tests__/fixtures/pnpm/pnpm-workspace.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/__tests__/fixtures/yarn/nested/package.json", "JSON", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/__tests__/fixtures/yarn/package.json", "JSON", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/__tests__/moduleGraph.spec.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/__tests__/pluginContainer.spec.ts", "TypeScript", 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39, 269
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/__tests__/search-root.spec.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 43
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/__tests__/watcher.spec.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/hmr.ts", "TypeScript", 497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 58, 630
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/index.ts", "TypeScript", 727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 89, 1063
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/middlewares/base.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 67
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/middlewares/compression.ts", "TypeScript", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 118
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/middlewares/error.ts", "TypeScript", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 93
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/middlewares/htmlFallback.ts", "TypeScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 74
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/middlewares/indexHtml.ts", "TypeScript", 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 43, 460
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/middlewares/notFound.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/middlewares/proxy.ts", "TypeScript", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 15, 181
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/middlewares/static.ts", "TypeScript", 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 27, 274
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/middlewares/time.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 19
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/middlewares/transform.ts", "TypeScript", 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 20, 273
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/moduleGraph.ts", "TypeScript", 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 38, 473
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/openBrowser.ts", "TypeScript", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 143
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/pluginContainer.ts", "TypeScript", 704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 68, 839
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/searchRoot.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 76
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/send.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 98
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/sourcemap.ts", "TypeScript", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 146
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/transformRequest.ts", "TypeScript", 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 54, 470
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/warmup.ts", "TypeScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 82
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/server/ws.ts", "TypeScript", 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 21, 314
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/shortcuts.ts", "TypeScript", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 160
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/__tests__/fixtures/modules/has-error.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/__tests__/fixtures/modules/has-invalid-import.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/__tests__/ssrLoadModule.spec.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 55
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/__tests__/ssrStacktrace.spec.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/__tests__/ssrTransform.spec.ts", "TypeScript", 828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 127, 980
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/index.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 72
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/ssrExternal.ts", "TypeScript", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 140
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/ssrManifestPlugin.ts", "TypeScript", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 108
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/ssrModuleLoader.ts", "TypeScript", 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 44, 420
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/ssrStacktrace.ts", "TypeScript", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 99
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/ssr/ssrTransform.ts", "TypeScript", 501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 52, 622
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/tsconfig.json", "JSON with Comments", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/utils.ts", "TypeScript", 1118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 144, 1382
"/Users/fxzer/Program/Vue/vite/packages/vite/src/node/watch.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 53
"/Users/fxzer/Program/Vue/vite/packages/vite/src/shared/hmr.ts", "TypeScript", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 31, 252
"/Users/fxzer/Program/Vue/vite/packages/vite/src/shared/tsconfig.json", "JSON with Comments", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/alias.d.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 7, 62
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/anymatch.d.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/chokidar.d.ts", "TypeScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 35, 230
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/commonjs.d.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 2, 231
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/connect.d.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 13, 112
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/dynamicImportVars.d.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 18
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/http-proxy.d.ts", "TypeScript", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 19, 251
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/lightningcss.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 23
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/package.json", "JSON", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/shims.d.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 43
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/terser.d.ts", "TypeScript", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 15, 251
"/Users/fxzer/Program/Vue/vite/packages/vite/src/types/ws.d.ts", "TypeScript", 463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 44, 566
"/Users/fxzer/Program/Vue/vite/packages/vite/tsconfig.base.json", "JSON", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/fxzer/Program/Vue/vite/packages/vite/tsconfig.check.json", "JSON", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16
"/Users/fxzer/Program/Vue/vite/packages/vite/tsconfig.json", "JSON with Comments", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/fxzer/Program/Vue/vite/packages/vite/types/customEvent.d.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 36
"/Users/fxzer/Program/Vue/vite/packages/vite/types/hmrPayload.d.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 62
"/Users/fxzer/Program/Vue/vite/packages/vite/types/hot.d.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"/Users/fxzer/Program/Vue/vite/packages/vite/types/import-meta.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 6
"/Users/fxzer/Program/Vue/vite/packages/vite/types/importGlob.d.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 74
"/Users/fxzer/Program/Vue/vite/packages/vite/types/importMeta.d.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 23
"/Users/fxzer/Program/Vue/vite/packages/vite/types/metadata.d.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/fxzer/Program/Vue/vite/packages/vite/types/package.json", "JSON", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/fxzer/Program/Vue/vite/patches/chokidar@3.5.3.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 14
"/Users/fxzer/Program/Vue/vite/patches/dotenv-expand@10.0.0.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/fxzer/Program/Vue/vite/patches/sirv@2.0.3.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 7, 73
"/Users/fxzer/Program/Vue/vite/playground/alias/__tests__/alias.spec.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 53
"/Users/fxzer/Program/Vue/vite/playground/alias/customResolver.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/fxzer/Program/Vue/vite/playground/alias/dir/from-script-src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/fxzer/Program/Vue/vite/playground/alias/dir/module/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/fxzer/Program/Vue/vite/playground/alias/dir/module/package.json", "JSON", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/fxzer/Program/Vue/vite/playground/alias/dir/test.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/playground/alias/dir/test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/fxzer/Program/Vue/vite/playground/alias/index.html", "HTML", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/fxzer/Program/Vue/vite/playground/alias/package.json", "JSON", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/fxzer/Program/Vue/vite/playground/alias/test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/fxzer/Program/Vue/vite/playground/alias/vite.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 44
"/Users/fxzer/Program/Vue/vite/playground/assets-sanitize/+circle.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/playground/assets-sanitize/.env", "Properties", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/fxzer/Program/Vue/vite/playground/assets-sanitize/__tests__/assets-sanitize.spec.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/fxzer/Program/Vue/vite/playground/assets-sanitize/_circle.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/playground/assets-sanitize/index.html", "HTML", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"/Users/fxzer/Program/Vue/vite/playground/assets-sanitize/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/fxzer/Program/Vue/vite/playground/assets-sanitize/package.json", "JSON", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/fxzer/Program/Vue/vite/playground/assets-sanitize/vite.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"/Users/fxzer/Program/Vue/vite/playground/assets/__tests__/assets.spec.ts", "TypeScript", 469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 77, 552
"/Users/fxzer/Program/Vue/vite/playground/assets/__tests__/relative-base/relative-base-assets.spec.ts", "TypeScript", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41, 245
"/Users/fxzer/Program/Vue/vite/playground/assets/__tests__/runtime-base/runtime-base-assets.spec.ts", "TypeScript", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40, 236
"/Users/fxzer/Program/Vue/vite/playground/assets/__tests__/url-base/url-base-assets.spec.ts", "TypeScript", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39, 234
"/Users/fxzer/Program/Vue/vite/playground/assets/asset/main.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/fxzer/Program/Vue/vite/playground/assets/asset/style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/playground/assets/css/css-url.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 128
"/Users/fxzer/Program/Vue/vite/playground/assets/css/fonts.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/fxzer/Program/Vue/vite/playground/assets/css/foo.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/playground/assets/css/icons.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/Users/fxzer/Program/Vue/vite/playground/assets/css/import.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/playground/assets/css/manual-chunks.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/fxzer/Program/Vue/vite/playground/assets/css/nested/at-imported-css-url.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/fxzer/Program/Vue/vite/playground/assets/foo.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/fxzer/Program/Vue/vite/playground/assets/index.html", "HTML", 0, 0, 0, 0, 481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 555
"/Users/fxzer/Program/Vue/vite/playground/assets/manifest.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/fxzer/Program/Vue/vite/playground/assets/nested/fragment-bg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 22
"/Users/fxzer/Program/Vue/vite/playground/assets/nested/fragment.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 23
"/Users/fxzer/Program/Vue/vite/playground/assets/nested/test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/playground/assets/package.json", "JSON", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/fxzer/Program/Vue/vite/playground/assets/static/foo.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/playground/assets/static/foo.json", "JSON", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/fxzer/Program/Vue/vite/playground/assets/static/import-expression.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
